"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Carangidae","Decapterus","spp",343.69194,2957.6792,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Carangidae","Decapterus","spp",338.39573,2943.02844,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Carangidae","Decapterus","spp",321.97776,2991.89202,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Carangidae","Decapterus","spp",281.42387,3528.96355,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Carangidae","Decapterus","spp",332.3089,3358.96436,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Carangidae","Decapterus","spp",313.30769,3622.6026,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Carangidae","Decapterus","spp",321.43116,3335.43112,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Carangidae","Decapterus","spp",333.28418,3714.43136,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Carangidae","Decapterus","spp",407.98458,3691.11264,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Carangidae","Decapterus","spp",245.76245,3575.59552,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Lethrinidae","Gymnocranius","sp1",435.74409,2460.75538,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Lethrinidae","Gymnocranius","sp1",395.54796,2959.36261,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Lethrinidae","Gymnocranius","sp1",408.42643,2358.5224,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Lethrinidae","Lethrinus","rubrioperculatus",340.02846,3552.85956,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Lethrinidae","Lethrinus","rubrioperculatus",335.88994,2827.57351,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Lethrinidae","Lethrinus","rubrioperculatus",320.66441,2091.32446,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Lutjanidae","Pristipomoides","sp1",520.58308,3329.53117,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Lutjanidae","Pristipomoides","sp1",480.05534,3340.11055,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Lutjanidae","Pristipomoides","sp1",477.67025,2580.43552,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.6","2022-05_PtCloates_stereo-BRUVS","6","Scombridae","Scomberomorus","spp",852.28997,5214.99283,"-22.7459","113.5531","20220520","12:30:12","NA","NA","NA","74.3","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Carangoides","fulvoguttatus",400.75355,1895.15071,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Carangoides","fulvoguttatus",404.06083,1571.8778,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Carangoides","fulvoguttatus",408.40817,1874.12413,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Carangoides","fulvoguttatus",334.94053,1626.52307,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Carangoides","fulvoguttatus",378.11776,1304.25386,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",324.47961,3544.58003,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",347.80092,2876.42663,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",326.74055,2416.71746,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",325.0557,2243.14649,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",324.70793,3081.73807,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",317.36479,2754.70921,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",324.79825,2907.47665,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",325.88881,3461.99295,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",314.67368,3721.45019,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",341.13132,2847.70239,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",334.70608,2424.68171,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",290.13345,2382.87896,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",296.80944,2968.87072,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",301.26263,2810.58645,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",363.46267,2717.41024,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",310.52366,4106.82228,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",283.1652,2891.19155,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",320.14866,2576.94915,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",330.18154,3307.55397,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Decapterus","muroadsi",350.13704,2453.34847,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Carangidae","Seriola","rivoliana",461.54809,1717.15471,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Labridae","Bodianus","solatus",367.2143,7088.59913,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Labridae","Bodianus","solatus",441.06787,5085.1553,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Labridae","Bodianus","solatus",696.47364,6049.6234,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Lethrinidae","Gymnocranius","sp1",375.94072,1827.09274,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Lethrinidae","Lethrinus","miniatus",497.76149,1230.13689,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Lethrinidae","Lethrinus","miniatus",491.86845,1629.08834,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Lethrinidae","Lethrinus","miniatus",459.29042,1832.01936,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Lethrinidae","Lethrinus","nebulosus",453.49221,1724.63489,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Lethrinidae","Lethrinus","nebulosus",525.75698,2278.8609,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Lethrinidae","Lethrinus","ravus",295.69958,1462.45593,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Lethrinidae","Lethrinus","rubrioperculatus",312.60721,1180.06664,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Lutjanidae","Aphareus","rutilans",774.60098,4904.02478,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Lutjanidae","Lutjanus","sebae",543.31395,1365.52623,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Lutjanidae","Pristipomoides","sp1",525.4093,3239.88042,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Mullidae","Parupeneus","heptacanthus",196.35672,2463.09316,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Mullidae","Parupeneus","heptacanthus",182.78124,3088.91293,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Mullidae","Parupeneus","heptacanthus",234.25713,3309.46571,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Mullidae","Parupeneus","heptacanthus",240.86152,2788.3117,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Mullidae","Parupeneus","heptacanthus",214.28801,3156.61995,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Mullidae","Parupeneus","heptacanthus",208.38717,3082.21365,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Mullidae","Parupeneus","heptacanthus",238.32733,3021.41268,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Pinguipedidae","Parapercis","nebulosa",62.84525,1981.57501,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Pinguipedidae","Parapercis","nebulosa",69.46584,1048.63725,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Serranidae","Epinephelus","areolatus",298.44195,1198.30646,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.60","2022-05_PtCloates_stereo-BRUVS","60","Serranidae","Epinephelus","multinotatus",889.97329,5186.54699,"-22.7516","113.5386","20220520","12:05:02","NA","NA","NA","91","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.61","2022-05_PtCloates_stereo-BRUVS","61","Carangidae","Seriola","dumerili",527.84199,4045.09863,"-22.6779","113.5654","20220526","08:23:34","NA","NA","NA","79.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.61","2022-05_PtCloates_stereo-BRUVS","61","Cirrhitidae","Paracirrhites","forsteri",60.31569,1621.35377,"-22.6779","113.5654","20220526","08:23:34","NA","NA","NA","79.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.61","2022-05_PtCloates_stereo-BRUVS","61","Lethrinidae","Lethrinus","miniatus",488.63531,1282.77223,"-22.6779","113.5654","20220526","08:23:34","NA","NA","NA","79.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.61","2022-05_PtCloates_stereo-BRUVS","61","Lethrinidae","Lethrinus","ravus",314.32242,1450.41676,"-22.6779","113.5654","20220526","08:23:34","NA","NA","NA","79.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.61","2022-05_PtCloates_stereo-BRUVS","61","Lethrinidae","Lethrinus","ravus",274.07262,952.61444,"-22.6779","113.5654","20220526","08:23:34","NA","NA","NA","79.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.61","2022-05_PtCloates_stereo-BRUVS","61","Lethrinidae","Lethrinus","ravus",319.53949,1394.39969,"-22.6779","113.5654","20220526","08:23:34","NA","NA","NA","79.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.61","2022-05_PtCloates_stereo-BRUVS","61","Lethrinidae","Lethrinus","rubrioperculatus",314.71614,1401.80893,"-22.6779","113.5654","20220526","08:23:34","NA","NA","NA","79.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.61","2022-05_PtCloates_stereo-BRUVS","61","Nemipteridae","Pentapodus","nagasakiensis",99.52277,1825.45441,"-22.6779","113.5654","20220526","08:23:34","NA","NA","NA","79.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.61","2022-05_PtCloates_stereo-BRUVS","61","Nemipteridae","Pentapodus","nagasakiensis",129.64728,1275.21996,"-22.6779","113.5654","20220526","08:23:34","NA","NA","NA","79.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.61","2022-05_PtCloates_stereo-BRUVS","61","Nemipteridae","Pentapodus","nagasakiensis",98.77693,1494.81692,"-22.6779","113.5654","20220526","08:23:34","NA","NA","NA","79.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.61","2022-05_PtCloates_stereo-BRUVS","61","Nemipteridae","Pentapodus","nagasakiensis",148.72906,1572.16798,"-22.6779","113.5654","20220526","08:23:34","NA","NA","NA","79.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.61","2022-05_PtCloates_stereo-BRUVS","61","Nemipteridae","Pentapodus","nagasakiensis",120.03202,1271.64269,"-22.6779","113.5654","20220526","08:23:34","NA","NA","NA","79.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.61","2022-05_PtCloates_stereo-BRUVS","61","Nemipteridae","Pentapodus","nagasakiensis",131.53819,2142.87322,"-22.6779","113.5654","20220526","08:23:34","NA","NA","NA","79.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.61","2022-05_PtCloates_stereo-BRUVS","61","Pinguipedidae","Parapercis","nebulosa",105.93632,1699.96655,"-22.6779","113.5654","20220526","08:23:34","NA","NA","NA","79.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.61","2022-05_PtCloates_stereo-BRUVS","61","Pinguipedidae","Parapercis","nebulosa",95.27069,1758.0982,"-22.6779","113.5654","20220526","08:23:34","NA","NA","NA","79.8","Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Acanthuridae","Naso","hexacanthus",527.80098,3553.57045,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Balistidae","Abalistes","filamentosus",342.60435,2806.11015,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Carangidae","Carangoides","fulvoguttatus",667.9967,2519.04453,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Carangidae","Carangoides","fulvoguttatus",645.87793,3039.54694,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Labridae","Bodianus","solatus",380.17134,2367.71731,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Labridae","Bodianus","solatus",303.06395,2384.22466,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Lethrinidae","Gymnocranius","euanus",360.20402,1693.99954,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Lethrinidae","Gymnocranius","euanus",279.69707,2070.44985,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Lethrinidae","Gymnocranius","euanus",428.62209,2009.8895,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Lethrinidae","Lethrinus","miniatus",392.74471,2703.62011,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Lethrinidae","Lethrinus","miniatus",806.25545,5421.32389,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Lethrinidae","Lethrinus","miniatus",385.51533,1390.02866,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Lethrinidae","Lethrinus","miniatus",364.35216,2351.26272,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Lethrinidae","Lethrinus","miniatus",379.21861,1716.36918,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Lethrinidae","Lethrinus","miniatus",367.39505,1970.97263,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Lethrinidae","Lethrinus","miniatus",358.054,1261.67022,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Lethrinidae","Lethrinus","miniatus",383.14676,1625.18672,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Lethrinidae","Lethrinus","miniatus",480.72956,1672.87468,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Lethrinidae","Lethrinus","miniatus",371.86263,2448.08254,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.62","2022-05_PtCloates_stereo-BRUVS","62","Lutjanidae","Lutjanus","sebae",551.13126,1648.57027,"-22.7375","113.542","20220520","14:11:26","NA","NA","NA","90.1","Henry Evans","Yes","Yes"
